species	b_label	b_effective_kms	star_key	teff_k	beta	beta_err	n_half_beta_cm2
Ar III	10	10.0	K1	5000	5.6226754366736936e-08	1.3995173267257987e-08	4.050543421605783e+20
Ar III	10	10.0	F8	6000	1.8463146733770844e-07	4.585857554338329e-08	4.004786694252837e+20
Ar III	10	10.0	A6	8000	6.460772761129999e-07	1.6018885685110767e-07	3.998707393434525e+20
Ar III	10	10.0	A0	10000	4.808067829128245e-06	7.595651514186726e-07	630983400989314.6
Ar III	10	10.0	B5	15000	0.01872512510761188	0.003709823998166031	311875675687093.3
Ar III	10	10.0	B0	30000	54.41099468319941	10.76954854126944	312256439185236.4
Ar III	10	10.0	O0	50000	2538.659211514797	502.7961999419676	311991845404481.5
Ar III	100	100.0	M6	3000	2.716805691483833e-10	6.762756980614515e-11	4.0597942394906225e+21
Ar III	100	100.0	K1	5000	5.9117710692194074e-08	1.4714773667843526e-08	3.989116596794345e+21
Ar III	100	100.0	F8	6000	1.8537008893444998e-07	4.6042149695531146e-08	3.98218931869047e+21
Ar III	100	100.0	A6	8000	6.445565035140323e-07	1.5981800469463168e-07	3.9947782025471066e+21
Ar III	100	100.0	A0	10000	4.807914164953427e-06	7.594225827324504e-07	6307020762869141.0
Ar III	100	100.0	B5	15000	0.018725314991388953	0.0037090448806308975	3117850288214833.0
Ar III	100	100.0	B0	30000	54.411541980108545	10.767288134556066	3121656745271500.0
Ar III	100	100.0	O0	50000	2538.6847568092735	502.6906326131105	3119011414919770.5
K I	0	1e-20	M6	3000	0.0093840177539102	3.3653556071660457e-05	1174975391.9855301
K I	0	1e-20	K1	5000	6.786034984146137	0.02431924789665431	1176688307.9769466
K I	0	1e-20	F8	6000	62.52915908586016	0.22624089617193577	1163434579.4172864
K I	0	1e-20	A6	8000	246.7461959813813	0.8984819641808466	1164168398.6687267
K I	0	1e-20	A0	10000	535.4653036412113	1.968948455280268	1170232558.1225758
K I	0	1e-20	B5	15000	1118.6116236883508	4.141329954816241	1175665395.236259
K I	0	1e-20	B0	30000	2347.511407509673	8.847315710303212	1186464844.332775
K I	0	1e-20	O0	50000	5415.81356764912	20.467359988313238	1188465387.229911
K I	1	1.0	M6	3000	0.010991339372093723	2.423683283896255e-05	195649692804.19562
K I	1	1.0	K1	5000	7.181834600962435	0.015829635121926144	180542525426.89948
K I	1	1.0	F8	6000	63.307113202447105	0.14078423217494176	172767200379.42285
K I	1	1.0	A6	8000	249.81311831996177	0.5590943802048959	173391278373.5625
K I	1	1.0	A0	10000	542.1208628337856	1.2251051699898459	174876704122.08893
K I	1	1.0	B5	15000	1132.5162206562288	2.576629720000539	176006279814.44147
K I	1	1.0	B0	30000	2376.694128372014	5.503763618679909	178240124687.77423
K I	1	1.0	O0	50000	5483.140557451196	12.73207602509657	178647928881.85114
K I	10	10.0	M6	3000	0.09588481566883125	0.00020976646364498618	2538087962826.9287
K I	10	10.0	K1	5000	16.936861449432378	0.03732869074554205	2048424191933.4778
K I	10	10.0	F8	6000	63.84894520221979	0.14128938280770365	1740459363484.1155
K I	10	10.0	A6	8000	249.86187549618626	0.5577190903490664	1727621467793.164
K I	10	10.0	A0	10000	542.1900014715851	1.2220765615780236	1742351232742.8567
K I	10	10.0	B5	15000	1132.6666450149544	2.5704402189085784	1753697106480.0913
K I	10	10.0	B0	30000	2377.007733575976	5.491163518329162	1775939915855.6226
K I	10	10.0	O0	50000	5483.849394210663	12.703169528104109	1779995150175.8184
K I	100	100.0	M6	3000	0.3140042422044269	0.0006921248417101631	19924339309940.637
K I	100	100.0	K1	5000	24.564022348273657	0.05445568274907698	17653740117138.094
K I	100	100.0	F8	6000	74.29759454945301	0.16496320390855482	17490113386294.838
K I	100	100.0	A6	8000	250.69091570665677	0.5593937533581098	17296308636136.268
K I	100	100.0	A0	10000	542.2382272306245	1.2217059760535158	17416041893682.824
K I	100	100.0	B5	15000	1132.6519553724722	2.569779974277411	17529746159074.26
K I	100	100.0	B0	30000	2377.3805435484	5.491320600708169	17755449024756.797
K I	100	100.0	O0	50000	5483.833564466907	12.699797003144704	17793619020834.105
K II	0	1e-20	M6	3000	4.013296807539994e-55	0.0	97408627168.62976
K II	0	1e-20	K1	5000	8.505530362173919e-33	0.0	98011733219.89314
K II	0	1e-20	F8	6000	6.205142599797117e-10	0.0	146024017616.721
K II	0	1e-20	A6	8000	4.4718003040493955e-15	0.0	98413041873.80856
K II	0	1e-20	A0	10000	4.53194658652876e-10	0.0	98764075459.16911
K II	0	1e-20	B5	15000	0.041574851856682554	0.0	144605459028.76733
K II	0	1e-20	B0	30000	198.38527750244248	0.0	112453342108.53423
K II	0	1e-20	O0	50000	326840.3903741753	0.0	144110814197.1998
K II	1	1.0	M6	3000	4.062459572854922e-55	0.0	11467631801295.467
K II	1	1.0	K1	5000	8.608722286671228e-33	0.0	6731099107985.264
K II	1	1.0	F8	6000	6.203315962402909e-10	0.0	287744989491.6549
K II	1	1.0	A6	8000	4.5256713289960954e-15	0.0	5172137416378.559
K II	1	1.0	A0	10000	4.5860918594029825e-10	0.0	4777663854031.2705
K II	1	1.0	B5	15000	0.04158661660229324	0.0	310705309677.22614
K II	1	1.0	B0	30000	199.98298835967813	0.0	1906540504559.8772
K II	1	1.0	O0	50000	327162.80191899283	0.0	342137535688.9624
K II	10	10.0	M6	3000	4.0634212947979494e-55	0.0	113359618791265.19
K II	10	10.0	K1	5000	8.612175276828917e-33	0.0	66308511578185.68
K II	10	10.0	F8	6000	6.272582841259811e-10	0.0	2004935242106.4448
K II	10	10.0	A6	8000	4.527802289402401e-15	0.0	50903951584497.76
K II	10	10.0	A0	10000	4.58864167020844e-10	0.0	46950230089344.0
K II	10	10.0	B5	15000	0.04206773942193357	0.0	2158569991589.048
K II	10	10.0	B0	30000	200.82147465584612	0.0	16759611807208.82
K II	10	10.0	O0	50000	330693.42508544045	0.0	2371551941208.1074
K II	100	100.0	M6	3000	4.067355342703321e-55	0.0	1134134823566437.5
K II	100	100.0	K1	5000	8.61521584847256e-33	0.0	662275852185420.1
K II	100	100.0	F8	6000	6.283159180213988e-10	0.0	19259230426547.312
K II	100	100.0	A6	8000	4.526975706060567e-15	0.0	508171843482168.06
K II	100	100.0	A0	10000	4.5714120749721006e-10	0.0	468661176150639.8
K II	100	100.0	B5	15000	0.0843412527141971	0.0	31639544781185.785
K II	100	100.0	B0	30000	192.8992894088331	0.0	160142287811241.62
K II	100	100.0	O0	50000	353773.69868250116	0.0	23289823853068.543
K III	0	1e-20	M6	3000	1.3244737592030971e-08	3.9734212776092917e-10	137468676.16980854
K III	0	1e-20	K1	5000	8.98972022439002e-08	2.6969160673170065e-09	137468676.16980854
K III	0	1e-20	F8	6000	1.6535774560331927e-07	4.960708247079473e-09	137469954.97139013
K III	0	1e-20	A6	8000	3.1337994231695276e-07	9.401262510239571e-09	137472473.6332668
K III	0	1e-20	A0	10000	5.614554699635318e-07	1.5914410577513083e-08	154195002.8717449
K III	0	1e-20	B5	15000	0.004751253578145714	2.551203174740471e-08	482276716977.01105
K III	0	1e-20	B0	30000	15.870816613139489	3.6870993642248406e-08	393802913971.1854
K III	0	1e-20	O0	50000	47154.181317205526	7.922163047409374e-08	654915291277.1653
K III	1	1.0	M6	3000	1.5730786289380748e-08	4.719235886814225e-10	7.992369334840777e+17
K III	1	1.0	K1	5000	1.066297782165348e-07	3.1988933464960445e-09	7.986401544292188e+17
K III	1	1.0	F8	6000	1.9657659808666433e-07	5.897273546586975e-09	7.996477753180941e+17
K III	1	1.0	A6	8000	3.7267162269786597e-07	1.1180011231637035e-08	7.997919630714322e+17
K III	1	1.0	A0	10000	6.622094852591841e-07	1.8925463014227723e-08	7.400706844616627e+17
K III	1	1.0	B5	15000	0.004796649679281131	3.033898690535485e-08	7520969344994.917
K III	1	1.0	B0	30000	16.057173930209867	4.384709379334502e-08	50546005353635.53
K III	1	1.0	O0	50000	47497.70454280643	9.421059470293049e-08	4214715181197.914
K III	10	10.0	M6	3000	1.4756754533687098e-08	4.4270263601061296e-10	7.804035189525673e+18
K III	10	10.0	K1	5000	1.0189426106106964e-07	3.0568278318320886e-09	7.903197955993603e+18
K III	10	10.0	F8	6000	1.9515512506018262e-07	5.854629330338708e-09	7.964171169120655e+18
K III	10	10.0	A6	8000	3.726738062539874e-07	1.1180076722972316e-08	7.989213261299868e+18
K III	10	10.0	A0	10000	6.622134686212554e-07	1.8925488716030682e-08	7.390463772335441e+18
K III	10	10.0	B5	15000	0.004847919771289378	3.033920318568379e-08	66387808130217.88
K III	10	10.0	B0	30000	16.06541382292556	4.384714587570839e-08	500416031161658.56
K III	10	10.0	O0	50000	47790.580827723235	9.421067689402697e-08	36174195991240.65
K III	100	100.0	M6	3000	1.4308125566798099e-08	4.29243767003943e-10	7.99451874420771e+19
K III	100	100.0	K1	5000	9.978338948637042e-08	2.993501684591113e-09	7.927341126627443e+19
K III	100	100.0	F8	6000	1.929358658382818e-07	5.788051407148908e-09	7.95153599424583e+19
K III	100	100.0	A6	8000	3.726986379746291e-07	1.1180821716616221e-08	7.98984445154807e+19
K III	100	100.0	A0	10000	6.621795006890566e-07	1.8926338461399465e-08	7.390394390484643e+19
K III	100	100.0	B5	15000	0.004585263058214365	3.034380752246592e-08	504521033835713.5
K III	100	100.0	B0	30000	16.22490287896572	4.3849971710590484e-08	5053106376789074.0
K III	100	100.0	O0	50000	50456.597557052846	9.421307905279729e-08	364761921524584.2
Ca I	0	1e-20	M6	3000	9.668191961909369e-06	1.099606953196168e-06	1925725031.877697
Ca I	0	1e-20	K1	5000	0.23419794019281762	0.026645961151734225	2007243332.4627583
Ca I	0	1e-20	F8	6000	10.886341337350183	1.2401938350614405	2009682535.0776718
Ca I	0	1e-20	A6	8000	424.7063012965093	48.119568327972885	2022912848.777652
Ca I	0	1e-20	A0	10000	1678.0945819441124	188.4700492946609	2042760301.2708018
Ca I	0	1e-20	B5	15000	4445.116265260255	481.7287258248325	2132342797.468218
Ca I	0	1e-20	B0	30000	13312.181459702388	1336.490267229143	2397874742.767803
Ca I	0	1e-20	O0	50000	32360.252338077324	3191.3866845816465	2494252384.922155
Ca I	1	1.0	M6	3000	1.054944927384894e-05	7.509711183168673e-07	109259279332.37906
Ca I	1	1.0	K1	5000	0.23865543861699798	0.016841948301814118	96832646892.14363
Ca I	1	1.0	F8	6000	11.01926794157731	0.7764534176824575	95675199143.44408
Ca I	1	1.0	A6	8000	429.8475557488321	30.121412681048664	96462764618.86464
Ca I	1	1.0	A0	10000	1698.412768931379	117.97559673727541	97797211971.41855
